PRODUCTO,COBERTURA,ANIO,ID_ENTIDAD,ESPECIE_GANADERA,CABEZAS_SACRIFICADAS,ESTATUS_DATO_CBZ,PRODUCCION_CARNE,ESTATUS_DATO_PROD,VALOR_PRODUCCION,ESTATUS_DATO_VPROD,PRECIO_MEDIO,ESTATUS_DATO_PMED,ESTATUS
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	02",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	03",Ganado ovino,4,Disponible, ,No significativo,3,Disponible,27000,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	04",Ganado ovino,707,Disponible,13,Disponible,377,Disponible,28982,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	05",Ganado ovino,151,Disponible,5,Disponible,153,Disponible,31902,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	06",Ganado ovino,359,Disponible,8,Disponible,221,Disponible,26246,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	07",Ganado ovino,165,Disponible,4,Disponible,133,Disponible,32231,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	08",Ganado ovino,668,Disponible,14,Disponible,402,Disponible,28470,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	10",Ganado ovino,10,Disponible, ,No significativo,4,Disponible,25035,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	11",Ganado ovino,12712,Disponible,285,Disponible,7893,Disponible,27737,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	12",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	13",Ganado ovino,3651,Disponible,80,Disponible,2259,Disponible,28186,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	14",Ganado ovino,23242,Disponible,489,Disponible,13054,Disponible,26706,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	15",Ganado ovino,21031,Disponible,481,Disponible,13676,Disponible,28428,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	16",Ganado ovino,8406,Disponible,211,Disponible,5517,Disponible,26173,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	17",Ganado ovino,1083,Disponible,24,Disponible,820,Disponible,33913,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	18",Ganado ovino,72,Disponible,1,Disponible,23,Disponible,27959,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	19",Ganado ovino,1290,Disponible,27,Disponible,897,Disponible,33090,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	20",Ganado ovino,6340,Disponible,136,Disponible,3829,Disponible,28256,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	21",Ganado ovino,11365,Disponible,268,Disponible,7363,Disponible,27489,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	22",Ganado ovino,13167,Disponible,306,Disponible,7834,Disponible,25582,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	23",Ganado ovino,3303,Disponible,63,Disponible,1601,Disponible,25383,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	24",Ganado ovino,4691,Disponible,85,Disponible,2613,Disponible,30665,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	25",Ganado ovino,17674,Disponible,365,Disponible,9608,Disponible,26331,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	26",Ganado ovino,1151,Disponible,27,Disponible,734,Disponible,27277,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	27",Ganado ovino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	28",Ganado ovino,571,Disponible,11,Disponible,309,Disponible,28490,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	29",Ganado ovino,1242,Disponible,27,Disponible,780,Disponible,28392,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	30",Ganado ovino,461,Disponible,11,Disponible,354,Disponible,33222,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	31",Ganado ovino,738,Disponible,15,Disponible,545,Disponible,36728,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	32",Ganado ovino,4335,Disponible,88,Disponible,2852,Disponible,32394,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	01",Ganado porcino,124360,Disponible,7622,Disponible,215818,Disponible,28316,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	02",Ganado porcino,5221,Disponible,465,Disponible,11227,Disponible,24163,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	03",Ganado porcino,9408,Disponible,667,Disponible,17181,Disponible,25770,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	04",Ganado porcino,75618,Disponible,4689,Disponible,129782,Disponible,27677,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	05",Ganado porcino,69396,Disponible,5750,Disponible,146197,Disponible,25427,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	06",Ganado porcino,131709,Disponible,8441,Disponible,231431,Disponible,27419,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	07",Ganado porcino,8214,Disponible,602,Disponible,17673,Disponible,29350,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	08",Ganado porcino,30507,Disponible,1895,Disponible,48660,Disponible,25672,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	10",Ganado porcino,6642,Disponible,611,Disponible,15144,Disponible,24799,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	11",Ganado porcino,332600,Disponible,23772,Disponible,541530,Disponible,22780,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	12",Ganado porcino,158439,Disponible,11981,Disponible,347064,Disponible,28969,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	13",Ganado porcino,113834,Disponible,7463,Disponible,204241,Disponible,27368,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	14",Ganado porcino,800528,Disponible,51326,Disponible,1403520,Disponible,27345,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	15",Ganado porcino,553329,Disponible,40953,Disponible,1076227,Disponible,26280,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	16",Ganado porcino,305592,Disponible,21933,Disponible,643949,Disponible,29360,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	17",Ganado porcino,108342,Disponible,7289,Disponible,204374,Disponible,28039,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	18",Ganado porcino,77820,Disponible,4472,Disponible,123869,Disponible,27696,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	19",Ganado porcino,82788,Disponible,6139,Disponible,152382,Disponible,24824,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	20",Ganado porcino,39958,Disponible,2882,Disponible,76151,Disponible,26419,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	21",Ganado porcino,309142,Disponible,20392,Disponible,526994,Disponible,25843,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	22",Ganado porcino,162328,Disponible,12275,Disponible,304080,Disponible,24772,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	23",Ganado porcino,86772,Disponible,5805,Disponible,148370,Disponible,25557,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	24",Ganado porcino,103659,Disponible,7558,Disponible,202209,Disponible,26754,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	25",Ganado porcino,55853,Disponible,4020,Disponible,127665,Disponible,31756,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	26",Ganado porcino,30733,Disponible,2405,Disponible,66970,Disponible,27849,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	27",Ganado porcino,8596,Disponible,636,Disponible,15785,Disponible,24837,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	28",Ganado porcino,30252,Disponible,2259,Disponible,63627,Disponible,28164,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	29",Ganado porcino,47792,Disponible,3394,Disponible,85514,Disponible,25197,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	30",Ganado porcino,266140,Disponible,16724,Disponible,449415,Disponible,26873,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	31",Ganado porcino,224501,Disponible,18279,Disponible,490052,Disponible,26809,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2009,"	32",Ganado porcino,61827,Disponible,5249,Disponible,154167,Disponible,29371,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	01",Ganado bovino,42177,Disponible,10388,Disponible,303159,Disponible,29183,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	02",Ganado bovino,8304,Disponible,2190,Disponible,63977,Disponible,29220,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	03",Ganado bovino,20097,Disponible,3764,Disponible,109888,Disponible,29192,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	04",Ganado bovino,18426,Disponible,3882,Disponible,117129,Disponible,30175,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	05",Ganado bovino,224459,Disponible,56469,Disponible,1832430,Disponible,32450,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	06",Ganado bovino,35144,Disponible,8326,Disponible,265131,Disponible,31845,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	07",Ganado bovino,102962,Disponible,24463,Disponible,736225,Disponible,30095,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	08",Ganado bovino,106265,Disponible,23841,Disponible,624413,Disponible,26190,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	10",Ganado bovino,57527,Disponible,13755,Disponible,415246,Disponible,30189,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	11",Ganado bovino,192427,Disponible,44195,Disponible,1378253,Disponible,31186,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	12",Ganado bovino,83094,Disponible,17816,Disponible,577852,Disponible,32434,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	13",Ganado bovino,57718,Disponible,16997,Disponible,563830,Disponible,33173,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	14",Ganado bovino,479159,Disponible,129806,Disponible,4134001,Disponible,31848,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	15",Ganado bovino,191093,Disponible,48043,Disponible,1545386,Disponible,32167,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	16",Ganado bovino,258563,Disponible,58764,Disponible,1950128,Disponible,33186,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	17",Ganado bovino,50927,Disponible,13576,Disponible,422190,Disponible,31099,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	18",Ganado bovino,43506,Disponible,9436,Disponible,284868,Disponible,30190,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	19",Ganado bovino,30947,Disponible,7393,Disponible,221001,Disponible,29895,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	20",Ganado bovino,40515,Disponible,8906,Disponible,289533,Disponible,32511,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	21",Ganado bovino,80633,Disponible,19713,Disponible,614591,Disponible,31177,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	22",Ganado bovino,61099,Disponible,17016,Disponible,550438,Disponible,32348,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	23",Ganado bovino,12452,Disponible,3220,Disponible,136602,Disponible,42427,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	24",Ganado bovino,97289,Disponible,21253,Disponible,627174,Disponible,29510,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	25",Ganado bovino,75135,Disponible,15772,Disponible,523576,Disponible,33197,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	26",Ganado bovino,45876,Disponible,10229,Disponible,331442,Disponible,32403,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	27",Ganado bovino,61074,Disponible,13393,Disponible,370572,Disponible,27668,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	28",Ganado bovino,70198,Disponible,16116,Disponible,486431,Disponible,30184,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	29",Ganado bovino,11538,Disponible,3168,Disponible,99519,Disponible,31409,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	30",Ganado bovino,144105,Disponible,34591,Disponible,1034684,Disponible,29912,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	31",Ganado bovino,40692,Disponible,9346,Disponible,287696,Disponible,30784,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	32",Ganado bovino,66203,Disponible,15397,Disponible,464671,Disponible,30178,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	01",Ganado caprino,3054,Disponible,54,Disponible,1597,Disponible,29596,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	02",Ganado caprino,435,Disponible,8,Disponible,231,Disponible,27323,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	03",Ganado caprino,31,Disponible,1,Disponible,20,Disponible,25833,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	04",Ganado caprino,0,Disponible,0,Disponible,0,Disponible,0,Disponible,Cifras Definitivas
EstadÃ­stica de Sacrificio de Ganado en Rastros Municipales. Anual,Estatal,2010,"	05",Ganado caprino,30,Disponible, ,No significativo,12,Disponible,29279,Disponible,Cifras Definitivas
